,uri,track_name,artist,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,lyrics
107,spotify:track:2ravLKGYnJWa7szKSBRTRJ,Corduroy Dreams,Rex Orange County,True,0.609,0.305,4,-14.037,0.053,0.653,0.0,0.103,0.222,113.818,69,"[Verse 1]How could I ignore you?Trust me I adore youWe’re swimming through our dreamsKiss me in the showerFor a couple hoursThough we’re only sixteenAnd sit down beside meDon’t call me daddyCause that’s just fucking weird ‎Promise that you'll stay hereYou and I can lay hereUntil the end of time[Chorus]But girl, well don't you worry about meIt ain’t new to me, feeling this lonely (Darling)Girl, don't worry about meBut if you’re ever unhappyThen maybe, baby, I must let you goLet you go[Verse 2]Baby, now it’s best here, to lay me down and rest hereLet’s dream of CorduroyWork for what you love to do and I will watch right over youWith your heart, I’ll never toyAnd you’re the other half of meDrink and sleep and laugh with meSave me from myselfSee I’m a fucking basket-caseUntil I'm able to see your faceYou saved me from myself"
108,spotify:track:2IrPJS5I21gpLydn0HgyiJ,Birthday Suit,Cosmo Sheldrake,False,0.803,0.505,8,-8.012,0.109,0.833,0.000107,0.115,0.74,124.873,58,"[Verse]Weighed down by morningIn my birthday suitLift up the eveningJust for a whileBackwards, upside down and inside outSo hold on or we’ll all fall downOh, heave the oceans doWon’t you?[Outro]I’ll keep my ears onI’ll keep my eyes openI’ll keep my legs in sightAnd wait till we all fall down"
109,spotify:track:1U0hiOuodfSsxdcTYXGEdT,All You Wanna Do,SIX,False,0.738,0.532,11,-7.967,0.187,0.302,0.0,0.0855,0.596,143.991,63,"[ENSEMBLE]All you wanna doAll you wanna do, baby[KATHERINE HOWARD](spoken)I think we can all agree I'm the ten amongst these threes[ENSEMBLE]All you wanna doAll you wanna do, baby[KATHERINE HOWARD](spoken)And ever since I was a child, I'd make the boys go wild[ENSEMBLE]All you wanna doAll you wanna do, baby[KATHERINE HOWARD, spoken](spoken)Take my first music teacher, Henry MannoxI was young, it's trueBut even then, I knew(sung)The only thing you wanna do is... mwah"
110,spotify:track:0Aqi7ArnBrGblW5T6p2jmD,Falling,Trevor Daniel,False,0.785,0.431,10,-8.756,0.0364,0.123,0.0,0.0887,0.236,127.085,79,"[Intro]OhOoh, ooh[Chorus]My last made me feel like I would never try againBut when I saw you, I felt something I never feltCome closer, I'll give you all my loveIf you treat me right, baby, I'll give you everythingMy last made me feel like I would never try againBut when I saw you, I felt something I never feltCome closer, I'll give you all my loveIf you treat me right, baby, I'll give you everything[Verse]Talk to me, I need to hear you need me like I need yaFall for me, I wanna know you feel how I feel for you, loveBefore you, baby, I was numb, drown out pain by pourin' upSpeedin' fast on the run, never wanna get caught upNow you're the one that I'm callin'Swore I thought I'd never fall again, don't think I'm just talkin'I think I might go all in, no exceptions, girl, I need ya[Bridge]Feeling like I'm out of my mind, 'cause I can't get enoughOnly one that I give my time, 'cause I got eyes for yaMight make an exception for ya, 'cause I been feelin' yaThink I might be out of my mind, I think that you're the one"
111,spotify:track:1VJwtWR6z7SpZRwipI12be,Candy,Doja Cat,True,0.689,0.516,8,-5.857,0.0444,0.513,0.0,0.163,0.209,124.876,73,"[Verse 1]I can name a couple ways, baby, this shit might goYou just might forget that this was what you're gettin' high forMen that like to do the things to remain that guy whoNeed someone who's sweet and not gon' shoot to make that high note[Pre-Chorus]And it's such a typical thingRunnin' over billion men whoOnly deal with difficult thingsYou gon' need a billion hands, ooh[Chorus]She's just like candy, she's so sweetBut you know that it ain't real cherry, know that it ain't real cherryShe's just like candy (Candy), she's so sweet (She's so sweet)But you know that it ain't real, know that it ain't real[Verse 2]I can be your sugar when you're fiendin' for that sweet spotPut me in your mouth, baby, and eat it 'til your teeth rotI can be your cherry, apple, pecan, or your key limeBaby I got everything and so much more than she's got[Pre-Chorus]And it's such a typical thingRunnin' over billion men whoOnly deal with difficult thingsYou gon' need a billion hands, ooh"
112,spotify:track:4jTiyLlOJVJj3mCr7yfPQD,This Could Be Us,Rae Sremmurd,True,0.732,0.69,0,-4.992,0.134,0.291,0.0,0.116,0.758,143.072,79,"[Intro: Slim Jxmmi](Hey)I heard it beforeSremmLife!(Hey)(Eardrummers)SremmLife(Mike WiLL Made-It)(Hey, hey, hey)[Verse 1: Slim Jxmmi]I've done it before, I've seen it beforeTears splashin' the floor when I open the door for herShe actin' like a whore and I'ma let herLearned from Project Pat-ta, pimpin', got a Master'sGirl, improvise, look me in my eyes and lie to meLie to me, act like I'll believe anythingSex on the beach and in the backseatThis could be us (But fuck it)[Chorus: Swae Lee & Jace]So back to what I was saying(Money make the world go 'round)This could be us, but you're playing(Money make your girl go down)This could be us, but you're playing(Money make the world go 'round)I'm high, hope I don't sound crazy(Money make your girl go down)Fuck what them niggas was saying(Money make the world go 'round)This could be us, but you're playing(Money make your girl go down)This could be us, but you're playing(Money make the world go 'round)But shit, that's all I was saying(Money make your girl go down and that's just how it go)"
113,spotify:track:5R8dQOPq8haW94K7mgERlO,Poker Face,Lady Gaga,False,0.851,0.806,4,-4.62,0.0787,0.118,1.64e-06,0.121,0.787,118.999,78,"[Intro]Mum mum mum mahMum mum mum mahMum mum mum mahMum mum mum mahMum mum mum mah[Verse 1]I wanna hold 'em like they do in Texas, please (Woo)Fold 'em, let 'em hit me, raise it, baby, stay with me (I love it)LoveGame intuition, play the cards with spades to startAnd after he's been hooked, I'll play the one that's on his heart[Pre-Chorus]Oh, woah-oh, oh, ohOh-oh-oh-oh-oh-ohI'll get him hot, show him what I've gotOh, woah-oh, oh, ohOh-oh-oh-oh-oh-ohI'll get him hot, show him what I've got[Chorus]Can't read my, can't read myNo, he can't read my poker face(She's got me like nobody)Can't read my, can't read myNo, he can't read my poker face(She's got me like nobody)"
115,spotify:track:62AuGbAkt8Ox2IrFFb8GKV,Sweet Caroline,Neil Diamond,False,0.529,0.127,11,-16.066,0.0274,0.611,0.000109,0.237,0.578,63.05,79,"[Verse 1]Where it beganI can't begin to know whenBut then I know it's growing strongWas in the springAnd spring became the summerWho'd have believed you'd come along[Pre-Chorus]Hands, touchin' handsReachin' out, touchin' me, touchin' you[Chorus]Sweet CarolineGood times never seemed so goodI've been inclinedTo believe they never would[Verse 2]But now I look at the nightAnd it don't seem so lonelyWe fill it up with only twoAnd when I hurtHurtin' runs off my shouldersHow can I hurt when holdin' you"
117,spotify:track:0yIywEquxORnu1dR0WYsdN,Love Me,Justin Bieber,False,0.729,0.868,3,-3.319,0.0609,0.00939,0.0,0.283,0.632,124.957,70,"[Verse 1]My friends say I'm a fool to think that you're the one for meI guess I'm just a sucker for love'Cause honestly the truth is that you know I'm never leaving'Cause you're my angel sent from above[Pre-Chorus]Baby you can do no wrong, my money is yoursGive you little more because I love ya, love yaWith me, girl, is where you belong, just stay right hereI promise my dear I'll put nothing above ya, above ya[Chorus]Love me, love me, say that you love meFool me, fool me, oh how you do meKiss me, kiss me, say that you miss meTell me what I want to hear, tell me you love meLove me, love me, say that you love meFool me, fool me, oh how you do meKiss me, kiss me, say that you miss meTell me what I want to hear, tell me you love me[Verse 2]People try to tell me but I still refuse to listen'Cause they don't get to spend time with youA minute with you is worth more thanA thousand days without your love, oh your love, oh"
119,spotify:track:4WYwP4V2SGCUXJGEha0ODM,Tungs,The Frights,False,0.565,0.618,1,-11.316,0.104,0.0697,6.37e-05,0.509,0.5,106.337,53,"[Intro]One, two, three, four[Verse 1]For if we ain't got the timeI tell ya, baby, I don't think we're doing fineWe just haven't got a clueI keep my love, I want my blood inside of you[Chorus]Do you think I'm cute? Well it's too late to checkAnd I don't care, you got your tongue against my neckDo you like my style? Have you seen my shoes?'Cause they've been ripped to shit from walking the world for you[Verse 2]Everybody knows I'm rightI can't control it, I got my eyes on you all nightWe just haven't got a clueI keep my love, I want my blood inside of you[Chorus]Do you think I'm cute? Well it's too late to checkAnd I don't care, you got your tongue against my neckDo you like my style? Have you seen my shoes?'Cause they've been ripped to shit from walking the world for you"
120,spotify:track:3rPtS4nfpy7PsARctAWpzd,Best Friend,Rex Orange County,True,0.576,0.714,6,-5.247,0.0595,0.395,0.0,0.115,0.321,144.981,77,"[Intro]I should've stayed at home'Cause right now I see all these people that love meBut I still feel aloneCan't help but check my phoneI could've made you mineBut no, it wasn't meant to be and see I wasn't made for youAnd you weren't made for meThough it seemed so easy[Chorus]And that's because I wanna be your favorite boyI wanna be the one that makes your dayThe one you think about as you lie awakeI can't wait to be your number oneI'll be your biggest fan and you'll be mineBut I still wanna break your heart and make you cry[Verse]But won't you wait?You know it's too lateI'm on my own shit nowLet me tell you how it feels to be fucking greatI feel greatWhoa, oh, oh, oh, ohYou need to be yourselfLove someone for loving you instead of someone really coolThat makes your heart meltWho knows what you truly feltYou're still my favorite girlYou better trust me when I tell you there ain't no one elseMore beautiful in this damn worldIn this damn world"
121,spotify:track:2PkUVjGspZ5goc98NuGv3v,Video Games,The Young Professionals,False,0.563,0.891,4,-4.511,0.0397,0.0359,0.0,0.0915,0.332,141.965,48,"[Verse 1]Swinging in the backyard, pull up in your fast carWhistling my nameOpen up a beer, and you say ""Get over hereAnd play a video game""I'm in his favorite sundress, watching me get undressedTake that body downtownI say you're the bestest, lean in for a big kissPut his favorite perfume onGo play your video games[Pre-Chorus]It's you, it's you, it's all for youEverything I doI tell you all the time[Chorus]""Heaven is a place on Earth with youTell me all the things you wanna doI heard that you like the bad girls, honey!And is that true?It's better than I ever even knewThey say that the world was built for twoOnly worth living if somebody is loving youAnd, baby, now you do"""
122,spotify:track:1vvBUZseJ7fwYPX1NedOLd,Cha Cha,Freddie Dredd,True,0.792,0.698,1,-6.364,0.172,0.489,0.0788,0.127,0.751,129.971,68,"[Refrain]Noite de luar, a brisa feito o marEu no teu olhar, uma estrela no céuSinto seu desejo ao querer o meu beijoE na hula uma lua de mel, de melDanço a hula huki e o cha-cha-chaSou estrela no céuVem tocar meu corpo sensualQuero ouvir você chamarDanço a hula huki e o cha-cha-chaSou estrela no céuVem tocar meu corpo sensualQuero ouvir você chamar[Chorus]Damn, sonThese bitches want some""Hey, Freddie, can I, um?""No, bitch, you fuckin' dumb (Noite)Damn, sonThese bitches want some""Hey, Freddie, can I, um?""No, bitch, you fuckin’ dumb[Verse]Hello⁠-hello, bitch, what you want?Hittin' up my phone up on some bullshit, huh?Think I give a damn about stealing your 'gram?Bitch, I’m gonna rob you, bitch, I'm on a mission (Noite)Don't wanna suck? Then I don't give a fuckRun your shit, slut, then get my nutBetter not be in the streetsRun up on me, hear a ""Bap, bap,"" then a screech (Noite)I don't mean to hurt youBut I need more moneyKinda funny how the FreddieRun upon you, you a dummy (Noite)Uh oh, I think I gotta goBig bitch, what you wanna know?Made a hit though, kick the back do'Big blast made a flash hole, hole (Noit⁠—)"
123,spotify:track:5JboK5zbbhXIN7iN9NHS8t,Change Ya Life,Haiti Babii,True,0.696,0.399,4,-8.673,0.0369,0.0224,0.0,0.0747,0.364,98.004,57,"[Intro]Suh, ahOoh, oh[Verse 1]Money, power, and respect (Respect)Trick, I'm poppin', and I did it with a check (With a check)Quit complaining, you a rookie, I'm a vetDeMarcus Cousins, bitch, I always got a TECRemember Lil Haiti slept with the chop next to the windowIf they fonkin' with my niggas, then they fonkin' with me tooI got no time to spend it with bitches fucking with the crewIn the grass, they try to snake me, I'm fucking with voodooFrom the streets where young niggas just tryna get paidReminiscing the dead homies, sippin' on cognacMama seen me up on TV and she know this won't stopKnow that Rollie on your wrist got you green, tick tockThick bitch, juicy lips, with some Gucci flip flopsLike if you and I could go out one nightI'll show you a good timePromise you I'll change your mind, just let me freak youKeep this between me and you (Let me freak your mind)[Chorus]Don't go telling all your friends that we in love for real (Girl, you love me, yes, you do)Don't go telling all your friends that we in love for realBaby, get this dick that change your life (Tell me how you feel)"
126,spotify:track:0SiBdjIbyZq5sDbc9vGAmu,Baby Powder,Bandingo YGNE,True,0.804,0.439,1,-9.605,0.365,0.357,0.0,0.162,0.329,150.039,37,"[Intro: Ida Emerson, Joseph E. Howard & Bandingo]Hello, ma' baby, hello, ma' honeyHey, Whoa, YuhHello, ma' ragtime galHitemup, Hitemup, HitemupLil Bih, Lil BihSend me a kiss by wireHey, HeyBaby, my hearts on fireYou finna' die, baby![Verse 1]Nigga run up then I swear he gon get itFuck the police I ain't taking no ticketWho gave you scary ass niggas some breadLookin at yall like a chicken and biscuitDon’t play with me, Cause I swear I get wickedBeast of the West, Get shit jumpin like cricketsSo many hoes don’t you ask can I diggitShe ask how long do I last girl no limitUnless the head too goodThen I might bust in a minute(hm hm)30 on me put a hole in yo fittedHow you a boss but don’t handle yo businessNiggas moving weird they got crablegsReally smart girl but she give bad head"
127,spotify:track:6piAUJJQFD8oHDUr0b7l7q,VALENTINO,24kGoldn,True,0.746,0.717,9,-4.841,0.179,0.199,0.0,0.132,0.523,150.964,72,"[Chorus]I don't want a valentine, I just want ValentinoI just want the neck, I poke her face like a casinoDeep throat, know I get it in like a free throwShawty want some mo', she just can't seem to keep her knees closedI don't want a valentine, I just want ValentinoI just want the neck, I poke her face like a casinoDeep throat, know I get it in like a free throwShawty want some mo', she just can't seem to keep her knees closed[Verse]I fuck her long, ain't no Minute Maid, my diamonds lemonadeFlexin' hard, call me Popeye, wallet filled with spinach, ayyCut you off on the interstate, I'm first to finish, ayyI'm a young, rich nigga, bitch, it's always been that wayTo the grave, might just be tomorrow, might just be todaySo I always live it up, we poppin' bottles, poppin' K'sGucci shades from my bougie bitch, I ain't even had to payHad to put on for the team and had to put on for the BayI'm still fly when I wear Robin's wings, I can't stay in one placeRussian Creams in my rocket ship, we go to outer spaceMask off, mask on, fuck it, I can't catch a caseBlast off, blast off, see the stars up in the WraithYou can't get into the crib because the mansion got a gateYou can't come into my section, I'm gon' put you into placeIf your club goin' up, you bet I'm sliding like it's chessAnd I think I fell in love, she shook that ass up in my face"
128,spotify:track:1GEBsLDvJGw7kviySRI6GX,You Belong With Me,Taylor Swift,False,0.687,0.745,6,-4.432,0.0379,0.178,1.59e-05,0.111,0.435,129.966,76,"[Verse 1]You're on the phone with your girlfriend, she's upsetShe's going off about something that you said'Cause she doesn't get your humor like I doI'm in the room, it's a typical Tuesday nightI'm listening to the kind of music she doesn't likeAnd she'll never know your story like I do[Pre-Chorus]But she wears short skirts, I wear T-shirtsShe's Cheer Captain and I'm on the bleachersDreaming 'bout the day when you wake up and findThat what you're looking for has been here the whole time[Chorus]If you could see that I'm the one who understands youBeen here all along, so why can't you see?You belong with me, you belong with me[Verse 2]Walking the streets with you and your worn-out jeansI can't help thinking this is how it ought to beLaughing on a park bench, thinking to myselfHey, isn't this easy?And you've got a smile that could light up this whole townI haven't seen it in a while since she brought you downYou say you're fine, I know you better than thatHey, whatcha doing with a girl like that?"
129,spotify:track:1ia019RqDK2o4QiANR1Dyn,Moment 4 Life,Nicki Minaj,True,0.475,0.882,11,-3.883,0.351,0.406,0.0,0.241,0.369,98.001,73,"[Verse 1: Nicki Minaj]I fly with the stars in the skiesI am no longer trying to surviveI believe that life is a prizeBut to live doesn't mean you're aliveDon't worry 'bout me and who I fireI get what I desire, it's my empireAnd yes, I call the shots, I am the umpireI sprinkle holy water upon a vampireIn this very moment, I'm kingIn this very moment, I slay Goliath with a slingThis very moment, I bringPut it on everything that I will retire with the ringAnd I will retire with the crown, yesNo, I'm not lucky, I'm blessed, yesClap for the heavyweight champ, meBut I couldn't do it all alone, weYoung Money raised me, grew up out in BaisleySouthside Jamaica, Queens, and it's crazy'Cause I'm still hood, Hollywood couldn't change meShout out to my haters, sorry that you couldn't faze meAin't being cocky, we just vindicatedBest believe that when we done, this moment will be syndicatedI don't know, this night just remind me ofEverything they deprived me of (Yeah)Put your drinks upIt's a celebration every time we link upWe done did everything they can think ofGreatness is what we on the brink of"
130,spotify:track:0W64NfLrIsRTAFObko6uJx,Leaked,Lil Tjay,True,0.51,0.619,7,-7.918,0.281,0.801,0.0,0.0811,0.321,97.018,70,"[Intro]Woah, yeahLil TjaySo I'm skrrting off the scene in a foreign, see me goin' (Ooh)Me and YG up in Cali smoking GT out the bong (Oh)Shawty pulled up in a thong, I don't know what she onIf she ask to spend the night then I might give her what she want(Dystinkt Beats)[Verse 1]Everything is going Gucci, see me Lou VI can't let a nigga shoot me, I'm in a two seatAnd before I speak about it, rather grab a loose leafThirty clip of the dip, and I'm in a hooptyAnd we spin the opp block with a mini UziHad to send a couple shots, I been acting bougieAll the sudden all these thots let me in they coochieThey gon' make they pussy pop tryna get my blue cheeseLow-key I be in the streets tryna ODLow-key 'cause the industry, I'm not the old meLow-key started peeping niggas not my homiesPhony nigga ate that shit like macaroniAnd I remember last year niggas went to ConeyNever thought that this year I'd have a deal with SonyLil TJay SB, I'm the one and onlyAnd I just came home and everybody know meIf you want another G.O.A.T., guess you gotta clone meQuit talkin' 'bout some loyalty you never showed meNigga, I don't owe you like you never owed meOnce I got a little clout, everybody know meAnd we never had to prove this, we really do thisYou was never in the field, you was on your school shitNow my energy is boosted, my mind exudedThey gon' make a nigga lose it, they acting stupidI got up out my Birkin, it's workin'She said she a virgin, it's hurtin'But she ain't never show me love when my pockets hurtin'Now she see a nigga on, she fucking and slurpingAnd they see me puttin' on and it got them nervousWe don't never need to ball, I did it on purposeAnd I used to play the block with the fiends, got some knots in my jeansIf a nigga talk hot, we gon' pop for his bean (Nah-nah)I'm coming strong and they knew thatYou ain't no competition, boy, don't think you wanna do that (I'm like)You had your chance, but you blew that (Lil Tjay)Everybody asking who that? (Oh, no, no, no, no)The fuck going on?Someone in my circle started leaking all my songsI'ma stay ten toes, I'ma still go strongI don't get these snake niggas, we just can't get along"
132,spotify:track:3YgeIbA0dOVSOClZKUUxzz,Good Morning,Mak Sauce,True,0.883,0.584,11,-7.463,0.471,0.05,0.0,0.0679,0.798,148.059,39,"[Intro]Today is a wonderful dayMak SauceToday is a wonderful day to[Verse 1]Roll in the coupe, no top, it's hotSo the top of the car got dropped, wowSlide with a four-o GlockTalking all that talk so his ass got shot downHe ain't know we was gon' pop outNow his ass talking 'bout, ""Calm down""Oh, bitch, you wanna be calm now?You was loud on the phone, get loud nowBitch boy wanna be quiet, wowSee him, let the Glock go fah-fahNiggas want beef, go Five GuysSee his stupid looking ass on Fox 5Two-two shots in a two-two, hit his ass up two times like wham, bamYour bitch ass go chicken, we go H.A.M., we don't give no goddamnSlap his ass with a four-four, he go viral, put his ass on smack camYou was at work, I was fucking your bitch from the back, had her just like, ""Ah, ah""Coupe so motherfucking fast, so goddamn clean, everybody like, ""What's that?""And your lil boy was there, I was his stepdad, don't touch that, ah-ahBeat it from the back, her bed like, ""Err""Jugged him, hopped in the coupe, went skrrtAnd I'm in the coupe like swerve, swerveGoddamn, forgot I had popped that Perc'"
134,spotify:track:5ln5yQdUywVbf8HhFsOcd6,Walls Could Talk,Halsey,True,0.626,0.423,1,-6.035,0.0513,0.128,0.0,0.18,0.571,95.162,77,"[Verse 1]Been about three days and I'm comin' backI'm about four minutes from a heart attackAnd I think you make me a maniacBut you don't know, ohTwo years and we in betweenBut we both been here since we seventeenHere we go, fist fight in a limousineBut they don't know[Pre-Chorus]And we both hope there's somethingBut we bo-both keep frontingAnd it's a closed discussionAnd I'm thinking, ""Damn, if these walls could talk""[Chorus](Oh-oh-oh) Well, they'd be like(Oh-oh-oh) ""Shit is crazy, right?""(Oh-oh-oh) ""I ain't your baby no more""[Verse 2]Been about two weeks since you went awayI'm about halfway through a CabernetThere I go, I'm wastin' a Saturday, sittin' at ho-homeTold my new roommate not to let you inBut you're so damn good with a bobby pinNow you gon' play me like a violin, hittin' these notes"
137,spotify:track:26ZX2JrAb8AFbr8FFfAsO7,sex,EDEN,False,0.413,0.521,9,-4.469,0.0466,0.162,0.0,0.323,0.532,103.391,63,"[Verse 1]And I said what's up? What you been thinking?'Cause you've been staring at that roof so long, I swear it's come aliveAnd she spoke nine words and now we're sinkingBut I can't find it in myself to want to lie to keep this thing from going down[Pre-Chorus]'Cause that girl took my heartAnd I ain't want it backNoI'm laying down my cards[Verse 2]'Cause you said it meant nothingAnd I should've kept my silenceBut I guess I'm too attached to my own pride to let you knowThat all these words meant nothingAnd I've always been this heartlessBut we're just having sex, no, I would never call it loveBut love[Chorus]Oh, no, I think I'm catching feelingsAnd I don't know if this is empathy I feelJust hold onRemember why you said this was the last time?"
138,spotify:track:4wCmqSrbyCgxEXROQE6vtV,Somebody That I Used To Know,Gotye,False,0.864,0.495,0,-7.036,0.037,0.591,0.000133,0.0992,0.72,129.062,77,"[Verse 1: Gotye]Now and then, I think of when we were togetherLike when you said you felt so happy, you could dieI told myself that you were right for meBut felt so lonely in your companyBut that was love and it's an ache I still remember[Instrumental Break][Verse 2: Gotye]You can get addicted to a certain kind of sadnessLike resignation to the end, always the endSo when we found that we could not make senseWell, you said that we would still be friendsBut I'll admit that I was glad it was over[Chorus: Gotye]But you didn't have to cut me offMake out like it never happened and that we were nothingAnd I don't even need your loveBut you treat me like a stranger and that feels so roughNo, you didn't have to stoop so lowHave your friends collect your records and then change your numberI guess that I don't need that, thoughNow, you're just somebody that I used to knowNow, you're just somebody that I used to knowNow, you're just somebody that I used to know"
139,spotify:track:7M3HuQRRAm1QD4kftmq0bb,Amour plastique,Videoclub,False,0.7,0.354,6,-14.043,0.0345,0.765,0.00158,0.128,0.245,119.965,78,"[Paroles de ""Amour plastique""][Refrain : Matthieu Reynaud & Adèle Castillon]Dans mon esprit tout divague, je me perds dans tes yeuxJe me noie dans la vague de ton regard amoureuxJe ne veux que ton âme divaguant sur ma peauUne fleur, une femme dans ton cœur, RoméoJe ne suis que ton ombre, le souffle lancinantDe nos corps dans le sombre, animés lentement[Couplet 1 : Adèle Castillon]Et la nuit, je pleure des larmes qui coulent le long de mes jouesJe ne pense à toi que quand le jour sombre, que s'abattent sur moiMes tristes démons, dans l'abîme sans fondAime-moi jusqu’à ce que les roses fanentQue nos âmes sombrent dans les limbes profondes[Pont : Matthieu Reynaud & Adèle Castillon]Et la nuit, quand tout est sombre, je te regarde danser[Couplet 2 : Adèle Castillon]Je résonne en baisers, le long de ta poitrinePerdue dans l'avalanche de mon cœur égaréQui es-tu ? Où es-tu ?Par les pleurs, par les rires de ton ombre effaréeJe résonne en baisers"
141,spotify:track:2HotTAoFiOYTeMZkNs1Ces,The Love Club,Lorde,False,0.799,0.501,0,-7.244,0.0465,0.211,0.0123,0.118,0.635,92.032,66,"[Verse 1]I'm in a clique, but I want outIt's not the same as when I was punchedIn the old days, there was enoughThe card games and knees with the bitter salt of bloodI was in, but I want outMy mother's love is choking meI'm sick of words that hang above my head:""What about the kid?"" It's time the kid got free[Chorus]Be a part of the love clubEverything will glow for youGo get punched for the love clubFor the love club[Verse 2]I joined the club and it's all onThere are fights for being my best friendAnd the girls get their claws outThere's somethin' about hanging out with the wicked kidsTake the pill, make it too realThe other day I forgot my old addressI'm sittin' pretty on the throneThere's nothing more I want, except to be alone"
142,spotify:track:6zcSWREy1vcJ4aWt7bzBW3,Cartier,Dopebwoy,False,0.849,0.778,0,-5.443,0.217,0.0358,1.43e-06,0.126,0.634,126.842,57,"[Songtekst van ""Cartier"" ft. Chivv & 3robi][Intro: Dopebwoy]Brrt, brrt, brrt[Chorus: Dopebwoy]Ik ben lit (Brrt)Planga van Cartier (Hey)Planga van Cartier, pla-planga van Cartier (Brrt)Da's nog niks (Hey)Brakka van Balmain (Brrt)Brakka van Balmain, bra-brakka van Balmain (Brrt)[Verse 1: Dopebwoy]Ey, honderd flessen dat is veel gezeikMond vol gowtu net Patricia PaayHet is je vrouwtje, ze doet vies bij mijJe gaat niet halen dus blijf liever thuis (Hey)Ben de flyest in een volle bak (Brrt)Jullie proppen in een volle bak (Brrt)Eeuwig flexen jullie zonder guapHaal een treintje op een donderdag (Brrt)Al m'n jongens hebben stacks (Brrt)Al m'n bitches hebben ass (Brrt)Film hoeren op m'n Snap (Brrt)Nieuwe chain, ik ben geblessed (Brrt)In m'n zak, heb ik een bomPull up game, super strong (Hey)Ik praat niet over OVIk haal een trein voor de fun (Brrt)Honderd flessen (Honderd)Honderd, honderd flessenVeel mannen, wellou flessen (Brrt)Jullie delen, estafette (Hey)Kom niks zeggen, als je praat dan moet je spendenIn de VIP, ik ben met trappersAls je wil dan, kan je testen? (Heh)Oh, wat ben je mad (Brrt), je ziet ik ben on fleek (Brrt)Kom uit de garage (Brrt), je pull up game is weak (Hey)"
143,spotify:track:1GCbc1vpkZA2zhjsSFhmHT,Fuck You,Lily Allen,True,0.775,0.904,1,-4.08,0.0437,0.0271,0.000303,0.06,0.84,130.009,59,"[Verse 1]Look inside, look inside your tiny mindThen look a bit harder'Cause we're so uninspired, so sick and tiredOf all the hatred you harbourSo you say it's not okay to be gayWell, I think you're just evilYou're just some racist who can't tie my lacesYour point of view is medieval[Chorus]Fuck you (Fuck you), fuck you very, very much'Cause we hate what you doAnd we hate your whole crewSo please, don't stay in touch (Da-da-da-da-da-da-da)Fuck you (Fuck you), fuck you very, very much'Cause your words don't translateAnd it's getting quite lateSo please, don't stay in touch[Verse 2]Do you get, do you get a little kick out of being small minded?You want to be like your father, it's approval you're afterWell, that's not how you find itDo you, do you really enjoy living a life that's so hateful?'Cause there's a hole where your soul should beYou're losing control of itAnd it's really distasteful"
144,spotify:track:6Nle9hKrkL1wQpwNfEkxjh,Chanel,Frank Ocean,True,0.776,0.503,0,-5.732,0.237,0.874,0.0,0.112,0.473,110.134,78,"[Verse 1]My guy pretty like a girlAnd he got fight stories to tellI see both sides like ChanelSee on both sides like ChanelSwimming laps through pool waterHeated like I'm underworldHide my tattoos in ShibuyaPolice think I'm of the underworld12 treat a nigga like he twelveHow you looking up to me and talking down? (Yeah)Can't you see I am the big man? (Big man)God level, I am the I am (Woah)Now film it with that drone cam, in the pink like Killa CamPut a zoom on that stick, Noé, up so close I'm on that killRemote controller on your lower back, yes, the goodDick could roll the eyes back in the skullRolling when you ride, poppingRolling when you ride, ride the RodmanGot one that's straight actingTurnt out like some dirty plastic (Ride)2016: burnt some discs (Dope)2017: ideas playing off a WalkmanThis a cult, not a clique on the netWith a cup in a cup, ActavisThat's a double edge, ""issa knife"" (Knife)And I don't like to fight 'til I'm fighting (Fighting)Revenge in the air makes my lungs sickChopper in the sky like a gun trick (Pow)Clips on clips like Mikey (Hello)It's really all"
145,spotify:track:4Ub8UsjWuewQrPhuepfVpd,Pompeii,Bastille,False,0.679,0.715,9,-6.383,0.0407,0.0755,0.0,0.271,0.571,127.435,77,"[Directed by Jesse John Jenkins][Intro]Eh, eheu, eheuEh, eheu, eheuEh, eheu, eheuEh, eheu, eheuEh, eheu, eheuEh, eheu, eheuEh, eheu, eheuEh, eheu, eheu[Verse 1]I was left to my own devicesMany days fell away with nothing to show[Pre-Chorus]And the walls kept tumbling down in the city that we loveGrey clouds roll over the hills, bringing darkness from above[Chorus]But if you close your eyesDoes it almost feel like nothing changed at all?And if you close your eyesDoes it almost feel like you've been here before?How am I gonna be an optimist about this?How am I gonna be an optimist about this?"
